"Pollster"	"Start.Date"	"End.Date"	"Entry.Date.Time..ET."	"Number.of.Observations"	"Population"	"Mode"	"Trump"	"Clinton"	"Other"	"Undecided"	"Pollster.URL"	"Source.URL"	"Partisan"	"Affiliation"	"Question.Text"	"Question.Iteration"
"240"	"Politico/Morning Consult"	"2016-10-10"	"2016-10-10"	"2016-10-11T12:35:54Z"	529	"Likely Voters - independent"	"Internet"	34	29	6	14	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26084"	"https://morningconsult.com/2016/10/11/voters-say-clinton-won-debate-trumps-support-remains-stable/"	"Nonpartisan"	"None"	""	2
"241"	"Lucid/The Times-Picayune"	"2016-10-08"	"2016-10-10"	"2016-10-26T19:00:32Z"	543	"Likely Voters"	"Internet"	37	44	2	11	"http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26466"	"https://luc.id/2016-presidential-tracker/"	"Nonpartisan"	"None"	""	1
"242"	"Ipsos/Reuters"	"2016-10-06"	"2016-10-10"	"2016-10-12T13:30:59Z"	2363	"Likely Voters"	"Internet"	37	44	9	10	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"243"	"Ipsos/Reuters"	"2016-10-06"	"2016-10-10"	"2016-10-12T13:30:59Z"	NA	"Likely Voters - Democrat"	"Internet"	9	79	5	6	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"244"	"Ipsos/Reuters"	"2016-10-06"	"2016-10-10"	"2016-10-12T13:30:59Z"	NA	"Likely Voters - Republican"	"Internet"	77	8	9	6	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"245"	"Ipsos/Reuters"	"2016-10-06"	"2016-10-10"	"2016-10-12T13:30:59Z"	NA	"Likely Voters - independent"	"Internet"	32	24	27	17	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"246"	"Ipsos/Reuters"	"2016-10-06"	"2016-10-10"	"2016-10-12T13:30:59Z"	2363	"Likely Voters"	"Internet"	37	44	4	9	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"247"	"Ipsos/Reuters"	"2016-10-06"	"2016-10-10"	"2016-10-12T13:30:59Z"	NA	"Likely Voters - Democrat"	"Internet"	10	79	3	4	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"248"	"Ipsos/Reuters"	"2016-10-06"	"2016-10-10"	"2016-10-12T13:30:59Z"	NA	"Likely Voters - Republican"	"Internet"	77	8	4	6	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"249"	"Ipsos/Reuters"	"2016-10-06"	"2016-10-10"	"2016-10-12T13:30:59Z"	NA	"Likely Voters - independent"	"Internet"	31	23	16	15	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26141"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7405"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"250"	"Rasmussen"	"2016-10-06"	"2016-10-10"	"2016-10-11T12:57:35Z"	NA	"Likely Voters - Democrat"	"IVR/Online"	11	80	4	1	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-26087"	"http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct11"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"251"	"Rasmussen"	"2016-10-06"	"2016-10-10"	"2016-10-11T12:57:35Z"	NA	"Likely Voters - Republican"	"IVR/Online"	69	17	4	4	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-26087"	"http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct11"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"252"	"Rasmussen"	"2016-10-06"	"2016-10-10"	"2016-10-11T12:57:35Z"	NA	"Likely Voters - independent"	"IVR/Online"	39	29	12	7	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-26087"	"http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct11"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"253"	"Pew"	"2016-09-27"	"2016-10-10"	"2016-10-14T17:16:57Z"	3616	"Registered Voters"	"Live Phone"	39	46	5	0	"http://elections.huffingtonpost.com/pollster/polls/pew-26176"	"http://www.people-press.org/2016/10/14/in-presidential-contest-voters-say-basic-facts-not-just-policies-are-in-dispute/"	"Nonpartisan"	"None"	""	1
"254"	"Public Religion Research Institute/The Atlantic"	"2016-10-05"	"2016-10-09"	"2016-10-11T12:49:41Z"	886	"Likely Voters"	"Live Phone"	38	49	4	8	"http://elections.huffingtonpost.com/pollster/polls/public-religion-research-institute-the-atlantic-26086"	"http://www.prri.org/research/prri-atlantic-october-11-2016-presidential-election-horserace-clinton-trump/"	"Nonpartisan"	"None"	""	1
"255"	"UPI/CVOTER"	"2016-10-03"	"2016-10-09"	"2016-10-10T17:56:49Z"	1350	"Likely Voters"	"Internet"	44	50	6	NA	"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-26076"	"http://www.upi.com/Top_News/US/2016/10/10/UPICVoter-poll-Hillary-Clinton-pulls-into-5-point-lead-over-Donald-Trump/7301476105358/?spt=hts&or=1"	"Nonpartisan"	"None"	""	1
"256"	"NBC/SurveyMonkey"	"2016-10-03"	"2016-10-09"	"2016-10-10T12:17:04Z"	23329	"Likely Voters"	"Internet"	44	51	NA	5	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-26017"	"https://www.scribd.com/document/327007811/NBC-News-SurveyMonkey-Toplines-and-Methodology-10-3-10-9"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today among the following candidates, for whom would you vote?"	1
"257"	"NBC/SurveyMonkey"	"2016-10-03"	"2016-10-09"	"2016-10-10T12:17:04Z"	23329	"Likely Voters"	"Internet"	41	46	3	2	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-26017"	"https://www.scribd.com/document/327007811/NBC-News-SurveyMonkey-Toplines-and-Methodology-10-3-10-9"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today among the following candidates for whom would you vote?"	2
"258"	"Politico/Morning Consult"	"2016-10-08"	"2016-10-08"	"2016-10-09T14:30:16Z"	1390	"Likely Voters"	"Internet"	41	45	NA	14	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26013"	"https://morningconsult.com/2016/10/09/republican-voters-remain-loyal-trump-first-national-poll-video/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"259"	"Politico/Morning Consult"	"2016-10-08"	"2016-10-08"	"2016-10-09T14:30:16Z"	491	"Likely Voters - Democrat"	"Internet"	6	88	NA	6	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26013"	"https://morningconsult.com/2016/10/09/republican-voters-remain-loyal-trump-first-national-poll-video/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"260"	"Politico/Morning Consult"	"2016-10-08"	"2016-10-08"	"2016-10-09T14:30:16Z"	480	"Likely Voters - Republican"	"Internet"	78	7	NA	15	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26013"	"https://morningconsult.com/2016/10/09/republican-voters-remain-loyal-trump-first-national-poll-video/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"261"	"Politico/Morning Consult"	"2016-10-08"	"2016-10-08"	"2016-10-09T14:30:16Z"	419	"Likely Voters - independent"	"Internet"	40	38	NA	22	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26013"	"https://morningconsult.com/2016/10/09/republican-voters-remain-loyal-trump-first-national-poll-video/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"262"	"Politico/Morning Consult"	"2016-10-08"	"2016-10-08"	"2016-10-09T14:30:16Z"	1390	"Likely Voters"	"Internet"	38	42	3	9	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26013"	"https://morningconsult.com/2016/10/09/republican-voters-remain-loyal-trump-first-national-poll-video/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, for whom would you vote?"	2
"263"	"Politico/Morning Consult"	"2016-10-08"	"2016-10-08"	"2016-10-09T14:30:16Z"	491	"Likely Voters - Democrat"	"Internet"	5	87	2	3	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26013"	"https://morningconsult.com/2016/10/09/republican-voters-remain-loyal-trump-first-national-poll-video/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, for whom would you vote?"	2
"264"	"Politico/Morning Consult"	"2016-10-08"	"2016-10-08"	"2016-10-09T14:30:16Z"	480	"Likely Voters - Republican"	"Internet"	74	7	1	12	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26013"	"https://morningconsult.com/2016/10/09/republican-voters-remain-loyal-trump-first-national-poll-video/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, for whom would you vote?"	2
"265"	"Politico/Morning Consult"	"2016-10-08"	"2016-10-08"	"2016-10-09T14:30:16Z"	419	"Likely Voters - independent"	"Internet"	35	30	5	14	"http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26013"	"https://morningconsult.com/2016/10/09/republican-voters-remain-loyal-trump-first-national-poll-video/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein, for whom would you vote?"	2
"266"	"YouGov/Economist"	"2016-10-07"	"2016-10-08"	"2016-10-10T14:45:15Z"	1135	"Registered Voters"	"Internet"	38	44	4	9	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26019"	"https://today.yougov.com/news/2016/10/09/yougoveconomist-poll-october-7-8-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"267"	"YouGov/Economist"	"2016-10-07"	"2016-10-08"	"2016-10-10T14:45:15Z"	454	"Registered Voters - Democrat"	"Internet"	6	87	2	4	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26019"	"https://today.yougov.com/news/2016/10/09/yougoveconomist-poll-october-7-8-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"268"	"YouGov/Economist"	"2016-10-07"	"2016-10-08"	"2016-10-10T14:45:15Z"	317	"Registered Voters - Republican"	"Internet"	81	3	4	5	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26019"	"https://today.yougov.com/news/2016/10/09/yougoveconomist-poll-october-7-8-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"269"	"YouGov/Economist"	"2016-10-07"	"2016-10-08"	"2016-10-10T14:45:15Z"	364	"Registered Voters - independent"	"Internet"	35	36	5	16	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26019"	"https://today.yougov.com/news/2016/10/09/yougoveconomist-poll-october-7-8-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"270"	"Lucid/The Times-Picayune"	"2016-10-05"	"2016-10-07"	"2016-10-26T18:59:01Z"	533	"Likely Voters"	"Internet"	36	46	2	10	"http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26462"	"https://luc.id/2016-presidential-tracker/"	"Nonpartisan"	"None"	""	1
"271"	"Quinnipiac"	"2016-10-05"	"2016-10-06"	"2016-10-07T16:24:01Z"	1064	"Likely Voters"	"Live Phone"	40	45	3	4	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25995"	"http://www.qu.edu/news-and-events/quinnipiac-university-poll/national/release-detail?ReleaseID=2386"	"Nonpartisan"	"None"	"If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?"	1
"272"	"Quinnipiac"	"2016-10-05"	"2016-10-06"	"2016-10-07T16:24:01Z"	NA	"Likely Voters - Democrat"	"Live Phone"	3	89	3	2	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25995"	"http://www.qu.edu/news-and-events/quinnipiac-university-poll/national/release-detail?ReleaseID=2386"	"Nonpartisan"	"None"	"If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?"	1
"273"	"Quinnipiac"	"2016-10-05"	"2016-10-06"	"2016-10-07T16:24:01Z"	NA	"Likely Voters - Republican"	"Live Phone"	87	5	1	2	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25995"	"http://www.qu.edu/news-and-events/quinnipiac-university-poll/national/release-detail?ReleaseID=2386"	"Nonpartisan"	"None"	"If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?"	1
"274"	"Quinnipiac"	"2016-10-05"	"2016-10-06"	"2016-10-07T16:24:01Z"	NA	"Likely Voters - independent"	"Live Phone"	32	46	8	4	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25995"	"http://www.qu.edu/news-and-events/quinnipiac-university-poll/national/release-detail?ReleaseID=2386"	"Nonpartisan"	"None"	"If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?"	1
"275"	"Rasmussen"	"2016-10-04"	"2016-10-06"	"2016-10-07T12:57:13Z"	1500	"Likely Voters"	"IVR/Online"	42	43	4	4	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-25993"	"http://www.rasmussenreports.com/platinum/historical_data/election_2016_white_house_watch_trends"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"276"	"FOX"	"2016-10-03"	"2016-10-06"	"2016-10-07T22:38:33Z"	896	"Likely Voters"	"Live Phone"	42	44	3	5	"http://elections.huffingtonpost.com/pollster/polls/fox-25998"	"http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/"	"Nonpartisan"	"None"	""	1
"277"	"FOX"	"2016-10-03"	"2016-10-06"	"2016-10-07T22:38:33Z"	NA	"Likely Voters - Democrat"	"Live Phone"	3	87	4	3	"http://elections.huffingtonpost.com/pollster/polls/fox-25998"	"http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/"	"Nonpartisan"	"None"	""	1
"278"	"FOX"	"2016-10-03"	"2016-10-06"	"2016-10-07T22:38:33Z"	NA	"Likely Voters - Republican"	"Live Phone"	84	4	1	5	"http://elections.huffingtonpost.com/pollster/polls/fox-25998"	"http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/"	"Nonpartisan"	"None"	""	1
"279"	"FOX"	"2016-10-03"	"2016-10-06"	"2016-10-07T22:38:33Z"	NA	"Likely Voters - independent"	"Live Phone"	39	35	8	7	"http://elections.huffingtonpost.com/pollster/polls/fox-25998"	"http://www.foxnews.com/politics/interactive/2016/10/07/fox-news-poll-results-clinton-edges-trump-by-two-points-one-month-ahead/"	"Nonpartisan"	"None"	""	1
"280"	"Rasmussen"	"2016-10-03"	"2016-10-05"	"2016-10-07T12:55:51Z"	NA	"Likely Voters - Democrat"	"IVR/Online"	15	77	3	2	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-25992"	"http://www.rasmussenreports.com/platinum/historical_data/election_2016_white_house_watch_trends"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"281"	"Rasmussen"	"2016-10-03"	"2016-10-05"	"2016-10-07T12:55:51Z"	NA	"Likely Voters - Republican"	"IVR/Online"	77	12	2	4	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-25992"	"http://www.rasmussenreports.com/platinum/historical_data/election_2016_white_house_watch_trends"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
